category,alcohol (%),rating,price ($)
Red,13.9,89,18
White,8.5,90,48
Red,13,87,15
Red,14.5,94,190
Red,15.9,87,30
Red,14,94,60
Red,13.5,94,60
Red,13,90,34
Red,14.5,86,46
Red,13.5,93,48
White,12.5,87,16
White,13.5,88,25
White,13.2,85,19
White,14.9,86,18
Sparkling,12,94,80
Red,14.7,92,50
Red,13,87,20
Red,14.3,87,35
Red,13.5,91,15
Red,15,85,46
Red,14.5,88,18
Red,13.4,90,45
Red,13.6,90,35
White,12,89,14
White,14.5,90,30
Red,14,88,26
Red,14.3,91,50
Red,14,88,12
White,13.5,94,75
Red,14,92,100
White,13.1,85,12
Red,14,86,13
Red,14.5,87,50
Red,13.5,95,80
Red,14.5,92,120
Red,12.5,91,42
Red,13.5,89,25
White,14,88,14
Sparkling,13.5,91,50
Red,13.5,94,30
White,13,92,30
Rose,12.5,91,21
Red,14.5,87,21
Red,13,88,10
Red,14.5,92,100
Red,14.5,91,27
Sparkling,12.4,86,9
Red,15.2,87,60
Red,14.3,93,30
White,12,85,12
Red,14.5,94,45
Red,14,92,45
Red,13,90,40
Red,14,95,55
Red,13,87,15
Red,13.8,94,42
White,13,87,13
Red,14.9,87,49
Sparkling,12,86,28
White,14.5,85,26
Red,14.8,83,38
Red,14.3,90,50
White,12.2,88,15
White,13.5,85,12
Red,14,91,55
Red,14,88,83
Red,14.2,87,35
Red,14,92,25
Sparkling,11,84,20
Red,13.5,82,13
Red,14,89,18
Red,13.5,85,17
White,13,88,14
Red,13,86,10
Red,14.6,90,85
Red,14,90,30
Red,14.5,88,18
Red,14.5,87,25
Red,14.3,93,70
White,13.5,88,23
Red,14.5,91,30
White,13.5,90,20
Rose,12.5,87,18
White,11.5,84,7
White,13,93,81
White,9,90,27
Red,13,91,12
Red,13,93,51
Dessert,13.9,88,18
Sparkling,12.5,85,23
Red,13,83,9
Red,14.5,90,20
White,8.5,83,12
Rose,11,90,25
Red,13.5,88,30
White,14.2,86,13
Red,14.2,85,28
White,13.5,81,15
White,12.5,87,25
Red,15,94,30
White,14.5,86,19
Red,13,87,13
White,13.5,90,14
White,14.5,91,25
Red,13.5,86,25
Red,13.5,87,19
Red,13,89,25
Red,13.5,90,26
White,14.2,91,32
Red,14,84,25
Red,13,86,11
Red,13,82,10
White,13,89,18
Red,13,86,26
Red,14.7,89,30
Red,15,84,25
White,11.5,92,53
White,13.2,87,12
Red,14.5,88,20
Sparkling,12.5,85,25
Rose,12.5,86,11
Red,12.5,82,8
Red,14.6,91,130
Sparkling,12,87,87
Red,14,89,25
Red,15.5,91,35
White,13,84,9
Red,14.6,93,46
Red,14.4,85,28
White,14.1,84,18
Red,12.5,86,16
Red,14.5,94,57
Red,13.9,89,39
Sparkling,12,90,24
Red,13.5,86,11
Red,14,89,28
White,14,93,53
White,13,84,16
Rose,12,85,8
Red,14.2,89,34
Red,14.6,91,52
Red,14.7,91,55
Rose,13.5,88,24
Red,14,90,25
Red,14.5,94,225
Red,13.5,89,48
Red,14.4,86,48
Red,14.5,90,38
Red,14,89,25
Red,15,88,35
Red,14.5,90,40
Red,14.5,89,35
White,12,85,9
Red,13,86,24
Red,13,86,18
White,14.1,92,44
White,12,88,19
Red,14,88,33
White,12.5,86,10
White,13,89,35
Red,15.5,95,58
Red,14.5,91,112
Red,15,86,25
Red,13,85,10
White,13.5,87,30
Red,14,87,60
Red,14,93,44
Red,14.5,89,28
Red,13.5,92,93
Red,14,92,45
White,14.4,83,27
Red,14.7,90,40
Red,15,94,110
Rose,13,85,12
Red,14.5,92,50
White,13.5,85,19
Red,14.8,88,52
White,14.2,85,23
White,14.5,85,25
White,14.2,93,75
Red,14.5,97,68
Red,15.9,83,27
White,14,88,78
White,12.5,84,20
Red,13,89,35
Red,14.5,88,40
Rose,12.5,85,13
Red,14.9,90,16
Rose,13,84,10
Rose,12.2,89,26
White,11.9,84,7
Dessert,15,91,22
Sparkling,12.5,90,44
White,12.5,90,27
White,11.5,87,24
White,14.5,91,70
Red,14.8,85,36
Red,15,90,50
Rose,13.1,86,15
White,12.5,92,36
Red,13.8,82,11
Red,13,85,11
White,12.5,88,15
White,14,86,40
Red,13.8,88,24
Rose,12.5,88,20
Red,14.5,90,18
White,13.5,93,99
White,13.1,88,45
Red,13.5,88,17
Red,13.5,93,40
Red,13.7,91,35
White,10.5,91,22
White,13.9,91,12
White,14,82,22
Red,13.5,90,25
Red,13,85,20
Red,13.5,85,13
White,12.2,88,24
Red,14.5,93,50
Red,14.5,91,50
Red,16,82,38
White,13,88,12
Red,15.3,92,38
White,13,94,60
Red,13,84,13
Red,14,88,30
Red,14.5,89,55
Red,14.7,86,50
Red,13.5,88,17
Red,15.2,87,35
Dessert,7.8,92,100
Red,14.5,90,28
Red,13.5,91,40
White,12,87,15
Rose,13.5,89,20
Red,13.1,88,40
Red,14.5,89,25
Red,13.5,86,20
Red,13.5,88,20
Red,13.6,83,18
Red,13,93,23
White,13,89,19
White,13.9,91,50
Sparkling,12,90,31
White,13.5,87,20
White,13,92,59
White,14.1,88,50
Red,16.5,93,79
Red,14.1,89,40
Red,15,85,68
Red,15,93,195
Red,14.8,90,60
Red,14.7,93,50
White,14.8,88,30
Red,14.2,92,36
White,12,82,9
Red,14,88,18
White,13,87,9
Red,14.4,85,25
Red,13,88,35
Red,14.7,87,50
Red,14.5,89,20
Red,13.8,87,35
Red,14.5,87,25
Red,13.2,86,49
Red,14.4,88,36
Red,14.5,90,60
White,13.4,90,15
Red,14.1,90,50
White,14,92,29
Red,14,90,11
Red,13,86,10
Red,15,88,36
Red,14.5,93,30
Red,15.5,93,28
Red,14.1,85,20
Red,14,88,30
Red,12.5,92,44
Red,14.5,93,52
White,13.5,91,23
Red,13.5,93,110
Red,13.5,85,25
Red,14.5,90,18
Red,13.5,84,12
White,13,90,19
Red,13.5,86,30
White,14.2,84,18
Red,14.5,88,40
Red,13.9,90,28
Red,13.5,88,50
White,13,85,16
White,13.4,86,13
Red,14.7,93,85
White,13.5,90,160
Rose,12.5,85,12
Fortified,15,91,18
Red,13.4,88,18
Rose,13.9,84,14
Rose,13,89,30
Rose,12.5,90,18
Red,14.5,88,10
Red,13.5,88,25
White,12.5,91,25
Red,13.5,86,45
White,14.3,88,45
Red,13.5,93,55
Sparkling,12,89,51
Red,13,85,14
White,13.5,87,16
Sparkling,12,89,11
White,13.5,85,9
Red,14.5,91,90
Red,14.5,90,43
Red,14.5,87,25
White,11,89,14
White,12,92,20
White,13.6,88,24
Sparkling,11,89,25
White,14.5,92,32
Red,13.5,88,20
Red,14,91,35
White,11,88,19
Red,14,89,59
Red,15.2,92,55
White,13,92,25
Red,13.5,93,31
White,12,85,12
Red,14,91,40
Red,12.8,90,25
Red,13.5,91,50
Red,13,88,12
White,12,83,12
White,13.9,84,18
Red,14.5,90,23
White,13.5,90,25
Red,13.5,95,44
White,12.5,93,22
White,12,88,12
Red,15,89,27
Rose,13,90,19
White,13,83,20
White,14.5,91,80
White,13.8,92,16
Red,13.5,88,23
Red,13.7,82,11
White,12.5,90,16
White,13.5,85,5
White,13,88,15
Red,14.6,93,60
Red,15.1,94,90
Red,14.5,85,29
Red,15,88,35
Red,15.5,93,85
White,13.7,84,10
Red,13.5,90,28
White,13,88,18
Sparkling,11.5,88,15
White,13.1,87,20
White,12.5,89,47
Red,14,91,18
Red,15.2,92,38
White,12.5,89,20
Red,14.5,87,60
White,10,86,15
Red,15.2,95,50
Red,14.5,88,14
Red,14,84,20
White,12,87,28
Red,13.6,91,50
Rose,12.2,89,14
Red,14.6,86,52
White,13.5,85,8
White,14.6,88,20
Red,13.9,88,25
White,13,85,10
Red,14.4,87,44
Red,13,89,25
Red,14.2,92,75
Red,14.1,91,38
Red,13.5,89,40
Red,14.7,87,45
Red,14,89,40
Red,14.2,90,31
Red,14.1,89,31
White,15.5,92,50
Red,13.8,84,12
White,13.5,93,50
Red,14,88,25
Red,14.5,87,50
White,13,86,8
Red,13.5,87,15
Red,15.4,91,40
Red,13.8,92,40
Red,13.5,88,15
Red,13.9,88,14
White,14,84,9
Red,14.5,95,169
Sparkling,11.5,93,45
Red,16,86,95
White,12.5,90,20
Red,13,90,25
Sparkling,12,87,54
White,14,90,260
Red,14.2,93,50
Rose,13.5,87,11
Red,14,97,150
Red,13.9,88,40
Red,13.5,90,21
Red,13,85,10
Dessert,11,90,29
White,13.4,86,15
White,13.5,88,18
White,13.9,90,25
Rose,13.5,88,25
White,14,88,23
White,13.5,84,8
Red,11.7,90,60
Rose,14.5,87,32
Red,14.5,92,40
White,13.5,88,24
White,13.4,94,40
Red,13,86,10
White,12.5,86,13
Red,13,87,9
White,12,90,28
Red,13.5,81,17
White,11.5,88,16
Red,14.5,91,36
White,12.5,91,23
Red,13.9,94,40
Red,13,88,16
White,10.5,88,20
White,13,89,25
Red,14.2,90,75
Red,12,84,35
Red,14.8,88,42
Sparkling,12,92,45
Red,14.5,91,50
Red,14,88,17
Red,13.8,88,34
Red,13.6,88,28
Red,14,94,35
White,14,95,35
Red,13.4,91,30
Red,14.1,88,40
Red,13.5,84,10
Red,13,89,21
Sparkling,7.5,84,12
White,13,82,10
Red,13.5,84,10
Red,13,88,14
Red,14.1,90,45
Red,13.4,87,32
White,14.5,87,22
Red,13.5,84,16
White,12.7,87,19
White,13.8,90,16
White,14.9,90,38
Red,14,90,49
White,13.5,87,12
White,12.5,88,33
Red,14.5,89,24
Red,14.5,87,36
White,13.5,90,18
White,12.5,80,11
Red,16,88,49
Red,15,85,62
White,13,84,8
Red,13.9,86,26
White,13.8,89,15
Red,12.5,84,23
White,13,88,31
Red,14,85,14
White,14,89,20
Red,14.5,90,19
Red,14,93,45
Red,14.8,90,47
White,13.5,88,8
White,13.5,88,38
Red,14,87,27
Red,14,91,50
Red,14,88,17
Red,13,88,18
Red,14.5,91,75
Red,13.5,84,7
White,13.9,85,12
Red,13.9,87,59
Red,13,85,10
Red,14,90,18
White,13,86,15
Red,14.5,92,18
White,11.8,90,26
Red,14.4,92,80
Red,13.9,85,12
Red,13,88,13
Red,13.5,94,35
Red,14.4,89,33
Red,15,91,21
Red,14.5,86,17
White,9,90,22
Red,14.5,91,42
Red,14.8,91,66
Red,13.8,88,40
Red,14.2,98,200
Red,14.7,90,20
Red,14,87,15
Red,12.5,94,75
Red,14.5,90,38
Red,14.5,90,39
Red,15,89,11
Sparkling,12.5,92,75
White,13,94,72
White,14.2,88,60
White,12.5,86,15
White,10.5,85,12
White,14,90,21
Sparkling,11.5,86,15
White,13.5,93,41
Red,14.2,87,28
White,12.5,86,15
White,13.6,88,19
Red,14.5,87,25
Red,14.7,83,31
Rose,12,87,18
Red,13,86,15
Red,13.5,84,14
Red,12.5,91,25
Red,14.5,88,25
Red,14,90,59
White,13,90,68
White,13,83,26
Red,14,91,45
Red,13.5,87,13
White,14.1,87,30
Red,14,85,10
Red,14.5,90,25
Rose,13.3,90,32
White,13,91,48
Sparkling,11.5,86,15
Red,15,87,35
Rose,13,90,22
Red,15,92,40
White,13,89,18
Red,14.5,85,10
Sparkling,12.5,87,18
Red,13.9,85,25
Red,13.5,87,20
Red,14.5,94,80
Red,13.5,85,25
Red,14,81,11
White,13,94,60
Sparkling,12.5,88,36
Red,16,87,25
Red,13.9,93,125
White,13,90,20
Port/Sherry,20,89,34
Red,13.5,86,33
Red,14.5,86,36
Red,15.3,90,25
Red,13.4,84,37
Red,13.3,86,18
White,12,89,16
Red,13,94,70
White,14,85,25
White,14.2,86,20
Red,13.5,92,13
Red,14.5,87,25
White,13.6,87,11
Red,14,84,39
White,14.5,92,50
Red,15,89,47
Red,15,83,19
White,12,85,10
Red,14.5,87,14
Red,13.5,87,40
Red,14.5,86,35
Red,13.5,87,15
Red,14.1,93,100
White,12.5,93,48
White,12.5,85,18
White,12.5,90,13
White,15.34,89,22
Red,13.8,85,45
Rose,14,82,19
Red,14.5,88,49
Red,15.1,88,32
Red,14.5,88,52
Red,12.8,90,18
Red,13,87,20
Red,13,92,35
Red,13.5,92,35
Sparkling,12,92,90
Rose,11,82,6
Red,13.5,88,32
White,12.5,88,22
White,13.5,82,15
Rose,13.5,91,25
White,13,86,20
Sparkling,12,90,150
Red,14.5,88,55
Rose,14,83,15
Red,14.5,90,36
Red,14.8,88,45
White,13.4,92,35
Red,14,95,60
Red,14.5,95,155
White,10,84,10
Red,14.4,84,25
Red,13.5,93,42
Red,13.9,86,10
White,13.5,87,15
Red,15.2,95,50
Red,15,94,110
Red,13.9,91,43
Red,14.3,93,86
White,10.5,90,20
White,14.8,88,35
Red,14.5,90,25
Red,14.5,88,17
White,13,88,18
Red,13.5,86,27
Red,13,83,11
Rose,11,84,11
White,13.5,91,35
Rose,13,88,25
Red,15,100,460
White,13.5,91,17
Red,14,85,20
Red,14.9,93,60
White,13.9,89,50
Red,14.9,85,20
White,14,88,20
Dessert,11,93,22
Rose,12,87,12
Red,12.5,88,32
Red,15,89,28
Sparkling,12.5,90,290
White,14.4,87,35
Port/Sherry,19.5,86,12
Red,13.5,87,21
White,13.5,87,16
Rose,12,85,12
Red,14,91,30
Red,14.5,83,60
Red,14,85,15
Red,14.5,94,65
Red,13,89,20
Rose,13,88,37
Red,13,91,30
Red,13.5,84,25
Dessert,5.5,85,23
White,10,91,30
Red,13.5,82,12
Rose,13,90,20
White,13,91,80
Red,13.8,95,82
Red,14.6,93,65
Red,13.9,88,24
Red,13.5,84,8
Red,15.7,83,28
Red,14,89,13
White,11,90,16
Red,13.5,93,37
White,13,88,30
Rose,12.5,88,15
Red,14.5,87,50
White,13.5,91,18
Red,15,90,40
Red,13.5,88,21
Red,14,89,25
Red,14.6,88,40
Rose,14,87,18
Red,14,85,26
Red,13.5,89,20
Red,14.3,94,45
Red,13.8,88,45
Red,14.5,86,25
Sparkling,12,89,21
Red,14,92,32
Red,13.5,93,40
Sparkling,12.5,87,24
Sparkling,12.5,92,84
Rose,13.5,92,32
White,14.1,89,32
Red,14,86,12
White,13.5,93,22
Red,13,90,22
Sparkling,11.5,87,26
Red,14.3,93,40
Red,12.8,90,75
Sparkling,12,87,67
Red,13.5,87,15
White,12,88,14
Red,14.5,90,40
Red,14.7,92,36
White,14.5,90,42
Dessert,12,83,15
Red,13.5,87,65
White,13.5,94,103
Red,14,84,9
Red,14.1,92,30
Red,13.5,90,21
Red,14,88,20
Red,14.5,89,125
Red,14.5,88,21
Sparkling,12.5,93,39
Red,14.6,95,70
White,12.5,88,23
Red,14.1,90,22
Red,14.5,92,40
Red,14,87,34
Red,12,89,65
Red,14,90,19
Red,13.2,84,32
White,13.5,89,9
White,12.3,85,14
Red,13.8,88,28
Red,14.5,91,78
Red,14,93,16
Red,13,88,45
Red,12.5,87,14
White,15,92,80
Red,13,91,28
Red,14.5,90,25
Port/Sherry,20,91,25
Red,12.5,85,17
Red,13.5,89,20
Red,14.8,92,75
Red,13.9,93,38
Sparkling,12,91,120
Red,14,88,33
White,13.8,87,15
Red,14.5,87,25
White,14.4,86,29
Red,15,90,32
Sparkling,10.5,89,12
White,14.3,86,27
Red,13.5,90,29
Red,14.5,92,45
Red,13.5,84,9
Rose,14.9,86,35
Red,14,86,27
Red,14.5,93,110
Red,13,86,18
Red,14.3,92,50
Red,14.6,89,75
Red,14.4,87,19
Red,14.5,91,68
White,12.5,91,30
Red,13.6,88,40
Red,13.8,91,36
White,13.5,92,25
Red,13.5,92,25
Red,14,87,25
Red,14.5,87,65
Dessert,16,87,33
Red,12.5,84,35
Red,13,93,50
Red,14.5,92,140
Red,13.5,91,75
Red,14,88,55
Red,14.1,88,39
Dessert,12.3,86,50
White,12.5,81,12
Sparkling,12,92,29
White,14.1,91,40
Red,15.4,95,98
Red,14.5,91,70
White,13.3,84,21
Red,14.5,84,43
Red,13.5,92,23
Red,13.5,83,30
Red,14,81,8
Red,13.5,90,53
Red,14.5,91,120
Red,13.4,88,34
Red,14,89,22
Red,14.2,86,19
White,13.5,91,20
Red,13.5,93,49
Rose,13.5,89,15
Red,13.8,97,144
White,13.9,88,20
Red,13,83,12
Red,14.5,91,40
White,10.5,88,17
White,14,88,40
Red,13,85,25
Red,13,86,12
Red,14,91,60
Red,14.8,92,28
Red,14,92,55
Sparkling,12.5,86,60
Red,14.8,96,65
Red,14.5,91,35
Red,12.5,88,12
White,12.5,85,11
Sparkling,12,94,63
Red,13.5,88,21
Red,13.9,90,12
White,13.5,86,15
Red,14.8,90,25
White,12,87,22
Port/Sherry,20,88,30
Red,12.5,85,14
Red,14.5,88,25
White,12.5,89,18
White,14.2,93,65
Red,14.5,89,44
Red,14,93,150
White,13,90,35
Red,13,85,18
White,12.5,84,16
White,14.5,88,18
White,12.2,94,25
Rose,14,87,16
Red,14.2,85,16
Red,14,87,15
Rose,13.6,92,26
Red,14.6,91,49
Red,13.5,89,20
Red,14.5,88,29
Red,14,93,43
White,13.8,90,15
Red,12.5,86,12
White,13.5,87,13
Red,13.5,86,47
Red,13.9,94,40
Red,14.5,93,78
Red,14,87,17
White,12.8,94,38
Red,14.5,91,70
White,14.2,86,28
Red,13,90,19
White,14.2,92,35
Rose,13.5,87,12
White,12.6,90,28
Red,14.5,90,23
White,13.2,87,35
Red,13,88,14
White,14,89,21
White,14.5,88,11
Red,14,89,20
White,11,88,20
Rose,13.5,85,22
Rose,13,85,9
Red,14,88,25
Red,14,91,30
Red,13.5,86,16
White,13.5,87,11
Sparkling,11.5,88,18
Red,13,89,20
Red,13.5,93,45
Red,14.7,95,180
Red,13.5,91,39
Red,14,90,15
White,12,88,18
Sparkling,12,84,18
Red,13.5,86,17
Red,13,90,33
Red,14,84,12
White,12,83,15
White,13.5,89,16
Red,13.5,84,12
Dessert,7,92,53
Red,14.5,88,25
Red,14.5,93,54
Rose,13.5,89,16
White,14,92,22
White,13,88,22
Rose,12.9,90,15
Red,14.5,89,30
Red,14.8,91,28
Red,14.3,90,52
White,12.5,88,14
Red,14.5,86,52
Sparkling,12.5,92,70
Red,14.5,86,26
White,12.5,91,28
Port/Sherry,20,96,180
Red,14.5,89,42
Sparkling,11.5,90,8
White,13,87,23
Red,14,86,24
Rose,12.5,85,14
Red,14.5,87,18
White,13.8,89,22
Dessert,10,90,54
Red,14.1,89,40
Red,14.5,94,54
Red,14,91,20
White,13,88,14
Red,14.8,88,29
White,13.5,88,16
Red,13,91,28
Red,14.5,89,15
Red,13,86,17
Red,14.4,88,45
Red,13.5,91,55
Red,13.8,82,11
White,13.8,84,13
White,14.1,97,70
Red,14.5,92,88
Red,14.4,93,85
White,11.5,90,17
Red,14,90,51
Red,13.5,91,25
Red,15,87,125
Red,14,91,29
White,12,87,12
Red,15,87,97
Red,13.5,86,27
White,13.5,93,160
Sparkling,11,86,11
Red,14.8,90,70
White,13.5,87,8
Red,14.4,96,95
White,12.5,89,30
Red,13.9,94,50
Red,14,82,19
Red,14.3,85,35
White,14,89,17
Red,13.5,92,15
Sparkling,12.5,88,25
Red,14.5,88,85
Red,13.9,80,26
White,13.6,88,24
Red,13.5,85,8
White,13,86,17
White,11.9,87,17
Red,14.2,88,45
Red,13.74,91,18
White,13.5,94,60
White,13.5,90,36
Rose,12,90,20
Red,13,86,13
White,12.5,87,22
Red,13,85,7
White,13.5,93,34
Red,13.5,90,14
Red,13.8,91,48
Red,13.5,85,17
Red,15,89,16
White,13,95,97
Red,14.5,90,20
Red,12.8,90,85
Rose,13.5,85,13
White,8.5,91,22
Rose,12,87,18
White,14,91,26
Red,13.5,84,25
White,11,87,15
Red,14.1,90,40
Red,14.7,86,24
Red,14.2,94,150
Red,14.5,92,45
Red,13.5,83,20
Red,13.7,87,22
Red,14,92,46
Red,14.3,90,45
White,13,88,18
Rose,13,87,13
White,13.5,86,12
Red,13.5,94,150
Red,12.9,89,16
White,12,84,14
White,13.5,84,13
Red,13.5,84,26
White,13.5,93,20
Red,13.8,81,12
Red,14.9,90,74
Red,13.6,88,60
Red,14,95,59
Red,13.5,91,50
Red,14.9,86,40
Red,13.8,86,18
Red,13.5,86,30
Red,13.5,90,16
Red,14.5,90,65
Red,13.3,90,145
White,13.5,89,19
Red,14.5,91,175
White,12,92,30
Red,13.4,87,30
White,12.5,88,20
White,13.4,95,62
White,14.5,90,23
Red,14,91,33
Red,13.5,85,30
Red,14.5,94,70
Red,14.5,89,22
White,13.2,95,49
Red,13,89,20
Red,14,88,12
Red,14.5,86,25
Red,14.1,86,25
Red,13.4,87,26
Red,13.5,87,17
Red,14.4,93,39
Red,14.1,90,40
Red,13.6,85,11
Sparkling,12.5,89,50
Red,15,90,150
Red,13,85,15
Red,13.9,86,25
Dessert,16,88,40
Red,14,85,13
Red,14,88,40
Rose,13,82,14
Rose,13,86,12
Red,14.5,91,40
Red,14,91,25
Rose,13,87,15
Rose,12.5,90,15
Red,12.5,89,15
White,12,92,20
Red,13,87,19
Red,14.5,92,26
Red,14.3,89,35
White,12.5,82,18
Red,14,89,40
White,14.5,90,20
White,12,89,18
White,13,91,70
White,13,88,25
Red,14.1,86,60
Red,14,92,23
Red,14.5,88,11
Red,13.5,91,30
Red,14,88,48
Red,14.3,91,29
Red,13.5,93,46
Red,14.8,95,75
Red,14,80,20
White,14.5,95,33
White,13.1,88,30
Red,14.9,88,69
Red,13.6,83,7
Red,14.2,91,22
White,13,89,40
White,14.2,88,49
Red,14.2,86,18
White,13,86,16
Red,14.5,91,19
Red,14,92,46
White,12.5,90,29
Red,14.5,87,27
Red,14.1,83,60
Red,13.5,89,19
Red,13.5,91,65
Red,13.9,93,50
Red,14,85,13
Red,13.3,89,125
Red,14.8,94,44
Dessert,10,96,125
Red,14.6,82,40
White,14.4,93,55
Red,15.8,83,60
Red,14.5,95,145
Red,14.3,91,54
Sparkling,12.5,90,42
White,13.5,93,55
White,14,92,23
White,13,87,20
Red,15,92,55
White,12.5,88,14
Red,13,85,5
White,13,92,25
Red,13,87,12
White,14.4,89,39
Red,14.5,92,50
Sparkling,12.5,88,24
Red,13.9,90,8
White,13,92,15
White,13.5,91,30
White,13,86,15
Red,14.5,92,22
Red,12.5,86,10
Red,14.1,90,85
Red,13.5,88,12
Red,16.3,87,55
Red,14.5,89,42
Dessert,10,97,130
Red,13,89,24
Red,13,91,24
Red,12.5,89,27
Red,14.3,95,80
Red,14,84,25
Red,13.5,93,48
White,12.5,91,23
Red,14.6,85,50
White,12.5,89,16
White,13.5,87,15
White,12.7,84,16
White,13,91,15
Red,13,86,8
White,14.2,88,22
White,14,89,24
White,14.1,88,32
Red,14.2,86,33
Red,12.5,84,18
White,12.8,90,29
Red,14.5,87,13
White,13.3,86,13
Red,14.4,94,175
Red,13.6,85,24
Red,13,89,27
Red,14.4,90,30
Red,13.5,88,22
White,12.5,86,15
Sparkling,12,91,50
White,13.5,90,20
Red,15.2,89,20
Red,14.3,84,16
Red,14,87,45
Red,13.9,95,85
Red,14.8,96,55
Red,15,89,60
Red,14.2,88,36
Red,13.5,88,24
Dessert,12.5,90,22
Red,14.7,92,90
White,13,92,35
White,13,88,15
Red,14.8,89,45
White,12.5,89,18
Red,14.5,91,29
Sparkling,12.5,85,11
Red,13,90,35
Red,14.5,88,45
Red,14,90,60
White,12,90,18
Red,13.5,88,16
Red,14.7,93,25
Red,14,91,30
Red,13.5,88,62
White,13.5,93,35
White,12.5,82,10
Red,14.5,85,7
White,13,92,30
Red,12.5,87,23
Red,13.5,86,10
Red,14.2,93,65
Red,13.5,87,12
Red,14.5,92,50
White,13,92,40
White,13,92,27
Red,12.5,91,95
Red,13.5,89,52
White,14.5,87,18
Red,13.5,89,15
Red,13.5,88,12
White,13.9,92,27
Red,13.5,86,18
White,13.5,80,9
Red,14.6,93,60
Dessert,17,84,30
Red,13.5,82,10
Red,14.9,89,37
Red,12.5,87,18
Red,14.6,89,26
Red,14.5,84,65
Red,14.8,86,50
Red,14.1,92,65
Red,14.5,90,16
White,13.5,96,69
Red,13,90,50
Dessert,12,90,26
Red,14.7,88,35
White,13,83,14
White,14,93,66
White,12.5,89,15
Red,12.5,86,15
White,13,92,26
Red,14.8,93,50
Red,15.8,90,38
White,13.5,94,125
White,13,91,21
Red,14.5,91,65
Red,12.5,84,13
Red,12.6,87,12
Red,14.2,87,20
White,13.5,90,78
Rose,13.2,92,27
Red,14.5,88,38
Red,12.5,86,15
White,13,88,12
White,12.5,89,20
White,13.5,94,77
Red,14.5,91,65
White,14.4,94,39
Red,15,89,51
Red,14.5,86,29
White,13.6,83,17
White,13.3,85,15
White,12.5,84,22
Red,13.8,87,13
Rose,12,93,32
Red,14.9,87,40
Red,13.5,87,17
White,13.1,90,17
White,14.5,90,55
White,14.5,92,46
White,11.5,88,12
Red,14.5,92,28
Red,15.5,89,49
White,11,90,17
White,11,91,32
Red,14.6,82,33
Red,14,92,92
Red,15.7,81,28
Red,14.7,88,45
Red,15,92,47
White,12.5,84,4
White,12.8,89,22
Red,13.5,87,10
Red,14.6,85,60
Red,14.5,91,22
Red,12.5,87,20
Red,13.8,93,50
White,12.5,86,12
Red,13.5,85,13
Red,13,85,8
Red,12.5,82,18
White,13,95,29
White,13.5,90,28
Red,13,93,69
Rose,14,87,22
Red,14.5,88,72
Red,14.5,96,50
Red,14.6,87,28
White,13.9,92,28
Red,13.5,88,10
Red,14.5,87,35
Red,13,89,40
Red,14.5,89,24
Red,13.5,89,16
Red,14.5,94,44
Red,14.5,89,24
White,13,87,8
Sparkling,11.5,83,15
Rose,12.5,85,15
Red,14.5,90,18
Sparkling,12,89,120
Dessert,13,92,36
Red,14,89,26
White,13,83,14
Red,15,92,52
Red,15,88,23
Red,14,89,20
Red,14.5,91,60
Rose,12,87,12
Red,12,86,16
Rose,13.06,85,12
White,13.5,88,70
Dessert,13.5,94,39
Red,13.5,90,15
Red,13.5,91,58
Red,14,92,43
Red,13.6,91,48
White,11.5,85,22
Dessert,10,89,90
Rose,12.5,86,13
Red,14,86,25
Red,15.3,88,45
Red,13.8,90,50
Red,14.7,90,27
Red,14.5,87,18
White,13.5,82,10
White,13,87,14
Sparkling,12,84,15
Red,15.1,94,219
Red,14.5,90,40
White,13.9,90,20
White,13,93,30
White,12.5,86,12
Red,13.5,92,70
Red,14.1,93,45
Red,14.5,86,50
Red,14,87,19
White,13.4,93,60
Red,14.7,92,75
Red,13.9,89,15
Red,15.1,94,28
Red,14.4,95,85
Red,14.2,85,80
Red,14.3,94,65
White,13,95,45
White,13.5,83,12
Red,14,88,70
White,13,87,16
Red,14,87,17
White,14.2,91,32
Dessert,12,88,20
White,13.5,87,15
White,14.2,92,30
White,14.1,88,30
White,12.5,83,16
Red,13,92,35
White,8.5,91,29
Red,15.2,90,38
Red,13.8,94,38
White,12.5,86,9
White,13.5,87,16
Red,13.5,87,10
Red,13,92,22
Red,14,90,35
Red,14.4,89,50
Red,13,87,38
White,12.5,90,22
Red,12.5,86,18
Red,12,83,19
White,13,89,49
Red,14.1,87,15
Red,13.9,85,29
White,13.5,87,26
White,12.5,84,29
Red,14,90,29
Red,14.5,91,60
Red,14.5,84,50
White,13,95,75
Red,13.9,93,105
Red,14,89,12
Red,14,84,19
Red,14.1,89,24
Sparkling,12.5,86,80
Red,14.6,91,55
Red,14.5,93,48
White,12.5,89,35
Red,15.3,91,75
White,12.5,85,16
White,13.5,84,10
White,12.5,85,9
Red,13,87,14
Red,14.8,87,25
White,13,93,100
Red,13.8,87,28
Red,14,89,60
Red,13,87,20
Red,14,89,41
Rose,12.5,85,12
Red,14.5,86,20
White,12,92,70
Red,14,83,12
Red,14,90,48
Red,15.4,87,42
White,14,89,15
Red,14.5,87,55
White,12.5,89,23
Red,13,88,70
White,13.5,95,69
Red,13.5,91,40
Red,15.3,91,56
Red,14.7,86,39
Red,13.5,85,11
White,12.5,88,25
Sparkling,11.5,92,23
Rose,14,90,22
White,13.7,85,32
